left_x,left_y,right_x,right_y,horizontalRatio,verticalRatio,cursor_x,cursor_y
629,304,734,311,0.6793650793650794,0.6862745098039216,177.19140625,698.77734375
636,303,740,313,0.6227465535524921,0.6901960784313725,174.96875,700.36328125
639,295,743,305,0.6414634146341464,0.6228070175438596,117.29296875,732.28125
641,296,744,306,0.6580063626723224,0.7140522875816994,72.1328125,674.33984375
642,295,745,307,0.6263888888888889,0.6213450292397661,83.8359375,583.43359375
641,291,745,302,0.6312056737588652,0.7140522875816994,81.01171875,563.640625
639,279,745,291,0.6203252032520326,0.5644736842105263,74.45703125,544.98828125
650,270,754,284,0.6780487804878048,0.5631578947368421,61.85546875,507.4765625
666,263,767,283,0.6681818181818182,0.5394736842105263,54.640625,471.34765625
672,264,773,284,0.664769647696477,0.625,58.41796875,426.53515625
669,258,771,278,0.7124661246612467,0.42500000000000004,58.41796875,419.65625
652,256,755,268,0.6801587301587302,0.45588235294117646,58.41796875,419.65625
632,262,737,261,0.6625258799171843,0.7333333333333333,50.83203125,387.671875
634,258,738,257,0.6425474254742547,0.7952380952380952,24.67578125,336.140625
657,256,760,263,0.6531850353892821,0.75,40.46875,337.9609375
645,258,747,265,0.6604767184035476,0.7275641025641025,40.96875,337.9609375
643,260,748,261,0.6579365079365079,0.7307692307692308,58.8046875,317.90234375
645,259,750,261,0.6655712841253791,0.7238095238095238,112.55859375,342.61328125
639,259,745,258,0.6525252525252525,0.6538461538461539,117.5546875,415.89453125
635,265,740,262,0.6604651162790698,0.7692307692307692,132.7578125,454.4765625
636,268,743,265,0.7039682539682539,0.7307692307692308,162.02734375,458.72265625
635,274,740,269,0.6764408493427705,0.6538461538461539,180.34765625,443.6171875
633,277,739,275,0.6493540051679586,0.7774725274725275,202.3046875,411.3046875
630,279,734,275,0.6520202020202019,0.75,272.65234375,375.3046875
618,278,724,275,0.6445560253699789,0.6547619047619048,415.4140625,345.62109375
608,279,714,272,0.6111111111111112,0.6529411764705882,427.06640625,341.0546875
618,276,725,268,0.6636363636363636,0.5714285714285714,453.68359375,339.0546875
641,274,747,271,0.6367149758454106,0.5809523809523809,506.84375,333.6171875
638,270,743,269,0.6152597402597402,0.59375,631.25,300.703125
615,272,720,266,0.6287878787878788,0.6875,711.484375,271.65625
609,271,714,265,0.6124031007751938,0.7083333333333333,711.484375,271.65625
605,248,707,240,0.5227272727272727,0.4797794117647059,749.2109375,250.5234375
594,221,708,215,0.6057142857142856,0.6636029411764706,767.32421875,245.515625
586,219,706,212,0.5969230769230769,0.6636029411764706,770.19921875,240.7421875
588,261,702,253,0.5500200080032013,0.4411764705882353,788.1953125,229.3203125
581,297,700,292,0.59375,0.5408496732026145,810.6796875,217.17578125
581,318,696,312,0.5903212348769296,0.5441176470588236,827.03515625,203.9375
575,331,692,328,0.5735294117647058,0.5588235294117647,882.81640625,190.22265625
572,337,688,328,0.5788485607008761,0.7,990.2890625,200.23828125
575,321,686,311,0.5988888888888888,0.7354166666666666,1009.2109375,199.71484375
581,324,694,315,0.5952685421994885,0.71875,1075.8359375,148.5703125
566,319,676,305,0.5683139534883721,0.6388888888888888,1147.4140625,91.95703125
540,327,647,306,0.6054421768707483,0.75,1194.99609375,90.1953125
524,334,634,308,0.5572441742654508,0.7017543859649122,1231.57421875,129.0859375
524,333,633,303,0.5270526815377314,0.7142857142857142,1227.2265625,162.0234375
546,312,654,282,0.5416666666666667,0.5,1227.6484375,180.796875
556,285,668,270,0.5632478632478632,0.6944444444444444,1222.86328125,250.29296875
559,248,669,242,0.53,0.6578947368421053,1217.3125,275.16015625
564,199,678,192,0.5275919732441472,0.6428571428571428,1209.0234375,324.09375
565,149,686,139,0.5409090909090909,0.6666666666666667,1206.609375,354.0703125
564,145,685,135,0.5409090909090909,0.7105263157894737,1205.66015625,388.89453125
548,192,665,182,0.5407119476268412,0.5526315789473684,1205.66015625,393.91015625
542,209,654,196,0.5549872122762148,0.6934210526315789,1205.66015625,393.91015625
526,237,631,220,0.5421768707482992,0.6578947368421053,1205.66015625,393.91015625
524,264,624,252,0.5052602436323367,0.6666666666666667,1205.66015625,393.91015625
556,308,648,299,0.5304878048780488,0.6333333333333333,1190.04296875,422.83984375
571,332,662,322,0.5769230769230769,0.7005494505494505,1191.29296875,581.69921875
576,335,664,325,0.5789473684210527,0.7142857142857143,1192.2265625,582.6328125
574,340,662,328,0.5526315789473684,0.6730769230769231,1217.28125,627.49609375
559,347,647,337,0.558029689608637,0.7595238095238095,1236.484375,655.01171875
547,351,634,336,0.558029689608637,0.6928571428571428,1200.77734375,680.8828125
554,346,641,332,0.5583670715249662,0.6538461538461539,1019.90625,688.54296875
567,340,656,328,0.513157894736842,0.6666666666666667,954.44921875,692.4453125
640,308,737,308,0.5991244527829893,0.6428571428571428,755.6953125,630.45703125
639,304,735,306,0.565911730545877,0.7774725274725275,755.6953125,630.45703125
588,309,683,294,0.5682926829268293,0.6000000000000001,719.8359375,604.9140625
582,293,680,279,0.6205331820760068,0.5809523809523809,624.46484375,555.7734375
590,288,687,282,0.5845150311968236,0.739010989010989,586.6484375,537.86328125
612,287,710,286,0.6071428571428572,0.8131868131868132,539.328125,503.32421875
621,283,718,286,0.6309523809523809,0.7333333333333333,487.546875,446.7890625
627,282,724,286,0.6428571428571428,0.7142857142857143,465.78125,381.42578125
631,276,729,284,0.6149825783972125,0.5147058823529411,428.64453125,372.14453125
638,278,735,288,0.6190476190476191,0.7333333333333333,376.8125,369.51171875
637,280,735,286,0.6437889960294951,0.6770833333333333,343.08203125,371.4921875
629,283,725,278,0.5955757231990925,0.6083333333333334,304.9140625,355.3125
616,283,713,275,0.6204545454545455,0.6,260.3671875,331.9453125
605,285,704,272,0.6406926406926408,0.6083333333333334,223.390625,287.3828125
602,284,703,272,0.65655133295519,0.6857142857142857,215.0703125,285.390625
605,282,703,273,0.652056277056277,0.7,130.84375,243.578125
611,278,711,271,0.647563676633444,0.6261904761904762,66.1328125,154.4765625
622,272,720,275,0.6710594315245478,0.5833333333333333,61.12109375,108.48046875
621,276,721,275,0.663961038961039,0.7,121.12109375,75.44921875
614,277,712,271,0.6401515151515151,0.5666666666666667,189.21484375,64.1484375
603,278,701,270,0.6472868217054264,0.45208333333333334,295.4140625,55.05078125
592,285,693,274,0.6326638477801269,0.625,378.328125,99.89453125
591,285,692,278,0.624031007751938,0.6875,407.203125,125.5625
599,284,698,279,0.6210359408033828,0.71875,407.8984375,125.328125
605,282,706,281,0.6096723044397463,0.7279411764705883,476.62890625,104.62109375
607,281,705,280,0.6094080338266386,0.6966911764705883,543.9375,121.06640625
599,289,699,281,0.5917312661498708,0.6672794117647058,626.20703125,189.7265625
591,293,691,281,0.5866807610993657,0.7083333333333333,715.734375,249.90625
579,284,678,277,0.5996677740863787,0.7595238095238095,966.70703125,221.8125
572,278,671,270,0.5785529715762274,0.7125,1045.984375,138.69140625
571,277,670,271,0.6012919896640827,0.71875,1068.81640625,112.2265625
562,279,661,272,0.5800865800865801,0.7104166666666667,1193.4375,132.6640625
559,280,656,272,0.5806277056277056,0.7104166666666667,1176.79296875,199.4296875
556,286,653,277,0.5761351052048727,0.7333333333333333,1213.27734375,307.69140625
554,288,651,277,0.5628964059196617,0.6875,1207.57421875,378.69140625
554,291,653,280,0.5573593073593074,0.75,1183.8984375,483.6796875
553,290,655,283,0.552048726467331,0.78125,1193.07421875,520.09765625
553,298,653,288,0.5558139534883721,0.7196078431372549,1193.07421875,521.5078125
553,300,652,289,0.5674418604651162,0.7104166666666667,1172.71484375,631.34375
557,304,656,293,0.5692640692640694,0.7595238095238095,1153.96484375,678.21484375
558,305,657,295,0.5925324675324675,0.7104166666666667,1117.57421875,710.2265625
563,304,663,295,0.5858879492600423,0.7595238095238095,979.96484375,615.828125
565,303,665,294,0.5742600422832981,0.8285714285714285,926.8125,560.23828125
569,300,669,291,0.5742600422832981,0.74375,870.5,547.31640625
575,302,675,295,0.5952020202020203,0.7104166666666667,781.671875,598.41015625
582,305,683,298,0.6136363636363636,0.7261904761904762,715.62890625,624.3046875
585,300,686,294,0.6210359408033828,0.75,711.1640625,625.4921875
597,276,698,278,0.5866807610993657,0.5666666666666667,592.00390625,643.45703125
603,279,703,277,0.6174242424242424,0.7666666666666666,485.94921875,638.6015625
599,281,700,277,0.6124031007751938,0.75,441.68359375,616.00390625
585,288,683,276,0.6472868217054264,0.5666666666666667,412.84375,587.28125
578,289,679,281,0.6412337662337663,0.7595238095238095,412.84375,587.28125
583,284,685,283,0.6559196617336152,0.7774725274725275,376.50390625,582.35546875
596,284,697,283,0.6594684385382059,0.6428571428571428,325.09765625,584.97265625
604,284,705,289,0.6478405315614618,0.7321428571428572,214.54296875,611.36328125
618,282,719,293,0.6713732004429679,0.7416666666666667,188.1171875,621.4921875
626,284,726,297,0.6478405315614618,0.6966911764705883,170.703125,637.3203125
632,286,731,301,0.6406926406926408,0.7140522875816994,108.73828125,670.5078125
632,287,730,302,0.6559841179807147,0.7196078431372549,64.75390625,705.4609375
631,290,729,301,0.6676120249574589,0.7752100840336134,39.96875,730.21875
623,297,722,294,0.6648255813953488,0.7,17.95703125,739.0078125
607,297,708,287,0.6614906832298137,0.5666666666666667,14.9609375,701.85546875
602,296,703,288,0.6579365079365079,0.7,36.23828125,640.59765625
599,293,700,284,0.6571428571428571,0.7666666666666666,38.7578125,590.9296875
595,288,696,277,0.6726718403547671,0.6666666666666666,38.7578125,561.4453125
591,282,692,271,0.6773255813953488,0.6948529411764706,36.4296875,486.859375
589,281,692,270,0.6970620842572062,0.7434640522875817,43.34375,415.546875
586,281,683,263,0.6401515151515151,0.6011029411764706,43.34375,415.546875
582,277,682,262,0.6848669623059866,0.7261029411764706,45.2265625,377.98828125
577,278,673,260,0.6193987521270561,0.6729166666666666,59.09765625,309.8203125
576,280,675,272,0.6872294372294372,0.8416666666666667,59.09765625,270.1171875
582,286,682,277,0.6976744186046512,0.6928571428571428,59.09765625,267.5
589,284,687,280,0.6472868217054264,0.7333333333333333,62.359375,207.86328125
594,280,693,275,0.652056277056277,0.7,77.66015625,175.7578125
598,272,698,274,0.6962305986696231,0.8,108.0546875,158.0703125
595,272,695,268,0.6801587301587302,0.65625,177.5625,142.52734375
590,273,689,270,0.652056277056277,0.71875,243.1875,128.62890625
585,276,685,269,0.663961038961039,0.7,272.1015625,125.62109375
584,279,683,273,0.652056277056277,0.7678571428571428,310.16796875,134.48046875
583,283,684,274,0.6525974025974026,0.6416666666666666,365.4296875,149.41796875
580,283,680,274,0.6326638477801269,0.59375,400.640625,161.91796875
575,285,674,276,0.6255813953488372,0.71875,454.125,171.90234375
568,283,668,272,0.6213002114164905,0.6875,514.046875,105.625
564,280,661,267,0.6162790697674418,0.65625,546.07421875,95.88671875
561,279,658,264,0.5905923344947734,0.6470588235294117,569.49609375,98.59375
561,278,659,264,0.6046511627906976,0.6341911764705883,643.91796875,121.46875
560,283,659,271,0.6046511627906976,0.71875,747.33984375,176.46875
558,292,656,278,0.6136363636363636,0.6691176470588236,854.91015625,206.0234375
551,291,649,280,0.5465116279069768,0.6875,854.91015625,206.0234375
549,291,647,280,0.5925324675324675,0.775,905.74609375,195.36328125
548,290,645,276,0.5952020202020203,0.6764705882352942,967.46875,155.93359375
546,288,644,277,0.6046511627906976,0.75,976.46875,141.671875
544,286,641,275,0.5806277056277056,0.6944444444444444,982.62109375,140.9296875
546,280,640,266,0.5517970401691332,0.6160990712074303,1085.4765625,86.03515625
546,277,643,267,0.5806277056277056,0.75,1153.18359375,88.5625
544,279,641,267,0.5919913419913421,0.6584967320261439,1182.984375,119.42578125
540,282,636,268,0.5515521064301552,0.6470588235294118,1196.00390625,173.4609375
537,286,633,273,0.5648255813953489,0.78125,1212.17578125,275.265625
537,287,633,273,0.5687229437229437,0.7573529411764706,1212.17578125,275.265625
541,287,637,273,0.5523255813953488,0.6944444444444444,1198.95703125,318.80078125
543,290,638,277,0.5642303433001108,0.7058823529411765,1186.5625,458.25
543,294,640,280,0.5687229437229437,0.7058823529411764,1185.921875,464.4765625
545,297,643,283,0.5454545454545454,0.6985294117647058,1187.23046875,554.98828125
547,298,646,285,0.5573593073593074,0.74375,1185.51171875,612.09765625
549,300,646,287,0.5692640692640694,0.7352941176470589,1181.17578125,649.22265625
547,303,645,291,0.5761351052048727,0.7058823529411765,1181.17578125,649.22265625
545,305,643,293,0.545995670995671,0.6672794117647058,1164.98828125,752.83203125
548,307,647,294,0.575858250276855,0.74375,1157.953125,760.8828125
551,308,648,296,0.5579004329004329,0.7279411764705883,1083.671875,746.4453125
553,308,651,297,0.5813953488372092,0.7104166666666667,1015.6171875,692.3046875
557,306,656,296,0.5858879492600423,0.775,940.91796875,611.578125
561,305,659,295,0.6088794926004228,0.775,916.375,619.6484375
563,303,662,294,0.6038961038961039,0.7104166666666667,761.84375,627.93359375
570,301,670,294,0.627906976744186,0.75,635.18359375,598.40625
575,299,674,293,0.6162790697674418,0.7857142857142857,602.796875,552.1015625
580,297,679,292,0.6363636363636364,0.7595238095238095,569.25390625,543.60546875
580,296,681,292,0.6316067653276956,0.75,513.70703125,529.29296875
583,297,683,292,0.6063131313131314,0.7666666666666666,419.9453125,425.59375
584,295,686,291,0.6445560253699789,0.6880952380952381,419.9453125,425.59375
588,295,687,292,0.6363636363636364,0.7333333333333333,386.25390625,422.7890625
589,294,690,290,0.6477272727272727,0.7261904761904762,329.55078125,401.08203125
595,292,695,289,0.6440274841437632,0.7,294.73046875,373.671875
596,289,696,287,0.627906976744186,0.7416666666666667,259.0,321.44921875
595,287,695,285,0.6406926406926408,0.7,247.875,319.40625
597,285,696,285,0.647563676633444,0.7595238095238095,186.10546875,263.34375
591,286,691,283,0.6594684385382059,0.7333333333333333,156.55078125,237.83203125
592,286,691,284,0.6559841179807147,0.775,122.03515625,210.8125
599,284,697,283,0.6604767184035476,0.6770833333333333,76.5703125,189.65234375
607,281,704,281,0.6596452328159645,0.625,34.515625,115.6015625
609,281,707,282,0.6414634146341464,0.7196078431372549,17.19140625,76.62109375
610,280,709,281,0.6604767184035476,0.7279411764705883,17.19140625,76.046875
609,278,707,279,0.6482815964523282,0.71875,32.80078125,44.2421875
605,277,703,273,0.6482815964523282,0.6166666666666667,64.44921875,39.02734375
602,278,701,273,0.6406926406926408,0.6,117.703125,42.97265625
595,280,693,273,0.6315938740782756,0.5770833333333334,152.88671875,49.05859375
590,282,689,275,0.652056277056277,0.6791666666666667,195.26953125,27.9765625
587,282,686,277,0.6440274841437632,0.75,250.7109375,130.12890625
587,283,687,278,0.6096723044397463,0.6966911764705883,312.2421875,180.08984375
587,288,688,281,0.6442917547568711,0.6875,360.0859375,159.2734375
583,289,682,281,0.6287878787878788,0.6985294117647058,419.8359375,137.8203125
579,288,680,280,0.6442917547568711,0.6791666666666667,496.5859375,143.3125
581,290,681,282,0.625,0.71875,498.890625,143.6796875
579,290,680,283,0.6149870801033592,0.71875,598.9921875,165.87890625
573,292,673,284,0.6046511627906976,0.7279411764705883,809.93359375,150.71875
567,292,667,284,0.569767441860465,0.7416666666666667,814.2578125,150.71875
565,293,665,281,0.5901808785529716,0.6691176470588236,868.26953125,153.21484375
563,292,662,281,0.5628964059196617,0.6378676470588236,945.5546875,145.66796875
562,293,661,282,0.5838383838383838,0.71875,1039.60546875,138.60546875
561,292,660,281,0.5399048625792813,0.6672794117647058,1056.43359375,134.2578125
563,291,661,281,0.5628964059196617,0.6966911764705883,1128.1953125,136.42578125
563,290,662,280,0.5502525252525252,0.7083333333333333,1190.328125,178.65625
561,292,660,281,0.5674418604651162,0.7279411764705883,1245.2578125,320.9609375
561,292,659,282,0.5616161616161616,0.7058823529411765,1245.2578125,320.9609375
557,292,656,284,0.5454545454545454,0.75,1208.84765625,418.21484375
559,293,658,283,0.5512684989429175,0.772875816993464,1206.41015625,471.53125
559,294,659,283,0.562632135306554,0.7352941176470589,1201.46875,525.14453125
558,294,659,283,0.55,0.7279411764705883,1186.7890625,598.2109375
559,295,659,285,0.5919913419913421,0.7361111111111112,1190.65234375,640.52734375
558,296,657,285,0.5616161616161616,0.7279411764705883,1188.6640625,689.17578125
560,297,659,285,0.5502525252525252,0.7058823529411764,1148.93359375,718.0546875
563,297,663,287,0.5813953488372092,0.7279411764705883,1057.27734375,719.76953125
565,297,665,288,0.5858879492600423,0.7058823529411765,1049.3515625,719.76953125
568,298,668,289,0.5628964059196617,0.75,1008.35546875,716.484375
574,298,674,289,0.6088794926004228,0.74375,822.921875,661.52734375
574,297,675,290,0.5952020202020203,0.7416666666666667,803.85546875,663.55078125
574,299,675,291,0.5983086680761099,0.7666666666666666,660.671875,692.03125
581,299,682,293,0.6136363636363636,0.775,557.09765625,697.234375
588,298,688,293,0.6255813953488372,0.74375,552.0703125,697.234375
596,298,696,293,0.6184343434343433,0.7666666666666666,392.29296875,682.06640625
600,298,702,293,0.6213002114164905,0.7125,390.01171875,682.06640625
604,296,705,294,0.6260981912144703,0.7,306.0703125,690.41015625
607,296,706,295,0.6287878787878788,0.7333333333333333,200.12109375,701.62109375
608,297,709,295,0.6531850353892821,0.7666666666666666,149.09375,721.03515625
607,299,707,296,0.652056277056277,0.7333333333333334,84.203125,742.75390625
608,299,710,296,0.6832041343669251,0.7,43.76171875,763.85546875
608,299,709,298,0.6604651162790698,0.7666666666666666,44.05078125,776.47265625
608,299,708,297,0.6522727272727273,0.7571428571428571,126.85546875,704.6328125
607,299,708,297,0.6832041343669251,0.7666666666666666,116.55078125,630.36328125
606,298,708,296,0.675865800865801,0.7666666666666666,100.24609375,613.15625
607,298,707,296,0.6786469344608879,0.7857142857142857,69.75,630.17578125
607,298,707,297,0.6556553911205074,0.7928571428571429,83.82421875,655.515625
602,299,704,295,0.6609819121447028,0.7279411764705883,102.41015625,665.37890625
582,295,683,286,0.6715762273901809,0.6595238095238095,59.71484375,609.125
625,294,722,289,0.6636856368563686,0.6333333333333333,54.61328125,582.0078125
628,292,725,293,0.6482815964523282,0.7366071428571428,49.2109375,553.26171875
620,290,718,287,0.6604767184035476,0.675,55.83203125,538.23828125
611,291,710,287,0.6848669623059866,0.7,51.546875,529.765625
613,289,712,285,0.6531976744186047,0.675,41.49609375,496.453125
616,285,714,282,0.6559841179807147,0.6666666666666666,44.78125,480.53515625
611,281,710,278,0.6682539682539683,0.7333333333333334,64.1484375,463.6484375
604,279,705,276,0.692063492063492,0.7083333333333333,68.0,457.6171875
595,279,695,276,0.6406926406926408,0.7729166666666667,69.4921875,441.3046875
581,280,681,274,0.688953488372093,0.875,105.7109375,411.796875
584,279,683,274,0.6726718403547671,0.7928571428571429,143.2578125,406.5625
583,280,683,274,0.6648255813953488,0.75,190.45703125,387.09375
575,281,675,272,0.6359357696566998,0.6333333333333333,216.08203125,340.390625
574,283,674,275,0.647563676633444,0.7666666666666666,221.0234375,330.390625
575,282,676,274,0.6491130820399114,0.6880952380952381,255.33984375,322.72265625
576,282,676,276,0.6287878787878788,0.7104166666666667,296.23046875,314.90234375
574,283,674,275,0.6406926406926408,0.7,311.421875,298.1171875
572,283,672,274,0.6174242424242424,0.6479166666666667,323.0,261.640625
574,283,674,276,0.6083380601247873,0.7104166666666667,323.0,261.640625
577,283,677,276,0.632161089052751,0.6666666666666666,344.26171875,240.23046875
581,283,681,277,0.6287878787878788,0.7333333333333333,373.00390625,226.21484375
580,284,681,276,0.6341269841269841,0.7333333333333334,405.03125,221.4296875
575,284,675,277,0.6210359408033828,0.7261904761904762,440.5625,195.75
573,284,674,276,0.6406926406926408,0.71875,440.5625,195.75
572,283,672,276,0.6287878787878788,0.71875,459.94921875,157.36328125
569,283,669,276,0.6096723044397463,0.7058823529411765,490.109375,138.1953125
559,286,658,274,0.613953488372093,0.625,507.234375,126.5234375
558,287,657,278,0.6055194805194806,0.78125,551.76171875,123.98046875
558,287,658,275,0.6210359408033828,0.6470588235294118,600.26171875,120.1328125
553,288,652,276,0.6096723044397463,0.71875,679.5859375,120.1328125
548,288,645,275,0.5930232558139534,0.71875,701.71484375,114.47265625
543,289,641,274,0.6088794926004228,0.6764705882352942,725.609375,114.1484375
539,288,638,273,0.5909090909090908,0.6862745098039216,770.98046875,113.14453125
532,289,628,268,0.5813953488372093,0.6397058823529411,821.0078125,100.3125
515,293,614,269,0.5357142857142857,0.6636029411764706,882.796875,79.2421875
523,292,619,268,0.552061310782241,0.6470588235294117,927.890625,79.2421875
531,289,627,267,0.5465116279069767,0.5882352941176471,966.0703125,66.3515625
546,287,642,270,0.517718715393134,0.5790441176470589,1029.00390625,71.8046875
560,285,658,275,0.5813953488372092,0.75,1136.25390625,68.0234375
559,285,658,276,0.5745243128964059,0.7104166666666667,1174.8828125,51.2265625
556,287,653,275,0.5505050505050505,0.6985294117647058,1176.91796875,37.171875
554,286,653,276,0.5502525252525252,0.6966911764705883,1201.06640625,35.52734375
557,287,656,276,0.5454545454545454,0.7279411764705883,1232.2734375,34.8671875
559,286,657,276,0.5628964059196617,0.71875,1262.3125,15.50390625
556,287,655,277,0.5399048625792813,0.7529411764705882,1265.75,27.62109375
557,286,657,277,0.5558139534883721,0.7279411764705883,1249.68359375,70.82421875
556,288,656,278,0.544702842377261,0.7156862745098038,1249.609375,116.93359375
558,288,655,277,0.5280303030303031,0.7083333333333333,1243.6484375,154.8359375
553,290,652,276,0.5454545454545454,0.6176470588235294,1235.171875,312.37890625
545,290,643,280,0.5348837209302326,0.75,1228.48046875,335.55078125
544,294,641,280,0.5515327695560254,0.7352941176470589,1236.96875,366.87890625
538,291,640,280,0.5102098695405559,0.7279411764705883,1238.546875,434.328125
541,292,639,279,0.5399048625792813,0.7573529411764706,1237.3515625,506.09375
550,285,649,279,0.5330749354005168,0.7261029411764706,1236.80078125,507.7421875
777,273,870,302,0.6043956043956045,0.59375,1145.26953125,521.5859375
777,276,872,300,0.6188315371525808,0.6029411764705883,1143.3125,521.3125
779,276,874,302,0.6022067363530779,0.5882352941176471,1127.9609375,533.4609375
803,277,896,311,0.6095238095238096,0.49226006191950467,1006.625,532.87109375
583,287,678,266,0.5952380952380952,0.53125,814.45703125,495.453125
555,291,650,266,0.5908826945412311,0.5625,849.57421875,461.890625
540,294,635,270,0.5714285714285714,0.684640522875817,878.04296875,398.37890625
532,295,627,270,0.6190476190476191,0.6764705882352942,878.04296875,396.77734375
527,297,622,273,0.6141114982578397,0.7058823529411765,947.49609375,326.828125
518,298,611,271,0.5845238095238096,0.6423611111111112,983.90234375,291.00390625
517,292,611,270,0.5944412932501418,0.6944444444444444,983.90234375,289.171875
523,282,617,262,0.558990357345434,0.6029411764705883,1007.62109375,248.15625
534,269,630,259,0.6339285714285714,0.7867647058823529,1043.70703125,211.859375
527,267,623,259,0.6088252832438878,0.7729166666666667,1069.01953125,182.8046875
520,270,616,259,0.5755813953488372,0.7928571428571429,1078.62109375,176.1171875
520,266,617,257,0.5884520884520885,0.80625,1153.78125,141.98046875
524,268,620,258,0.588953488372093,0.7352941176470589,1208.890625,72.0546875
527,265,624,258,0.5948121645796065,0.75,1220.8125,52.4296875
531,268,627,259,0.5831842576028623,0.7729166666666667,1206.98828125,56.91796875
549,267,647,258,0.5806277056277056,0.59375,1048.75390625,96.4921875
564,268,663,263,0.5919913419913421,0.7238095238095238,919.046875,112.66796875
567,268,667,261,0.5909090909090908,0.6928571428571428,864.078125,116.16796875
573,267,673,262,0.6071428571428572,0.7,787.79296875,117.5703125
577,267,676,263,0.6162790697674418,0.7461538461538462,729.8359375,97.703125
579,267,677,263,0.6162790697674418,0.6880952380952381,715.984375,98.4921875
581,266,680,264,0.5980443974630021,0.75,680.0078125,103.43359375
584,267,684,265,0.6096723044397463,0.7333333333333333,619.828125,117.09375
587,269,686,264,0.6096723044397463,0.6620879120879121,485.203125,133.33984375
589,269,689,267,0.632161089052751,0.7238095238095238,462.91796875,133.33984375
590,270,691,266,0.6359357696566998,0.7142857142857143,354.65234375,136.515625
590,270,690,268,0.647563676633444,0.7333333333333333,309.6171875,129.33984375
591,269,692,267,0.6547619047619048,0.75,309.6171875,129.33984375
592,270,691,268,0.652056277056277,0.7238095238095238,243.03125,117.33984375
592,270,692,266,0.6726718403547671,0.7,224.64453125,104.23046875
592,269,692,268,0.6585365853658536,0.7333333333333333,198.0,71.890625
599,267,699,264,0.6753774680603949,0.5641025641025641,156.703125,110.2734375
606,269,706,269,0.6604651162790698,0.75,101.75390625,241.48828125
609,271,709,270,0.6830011074197121,0.675,95.08984375,351.796875
608,272,709,273,0.675865800865801,0.7678571428571428,99.7578125,370.0
607,273,705,273,0.6401515151515151,0.7571428571428571,200.0234375,398.16015625
601,276,700,271,0.6591915836101883,0.6428571428571428,309.87890625,458.109375
596,281,696,275,0.647563676633444,0.65625,444.76171875,508.39453125
590,283,690,278,0.6168831168831169,0.7333333333333333,508.11328125,516.09765625
587,285,688,280,0.6213002114164905,0.7857142857142857,581.94921875,532.46875
581,288,681,279,0.627906976744186,0.71875,706.77734375,602.2421875
578,287,679,280,0.5993909191583611,0.7104166666666667,777.44140625,660.41015625
575,289,676,281,0.5909090909090908,0.7416666666666667,907.20703125,645.88671875
574,290,674,280,0.5866807610993657,0.7333333333333333,934.59765625,654.921875
571,288,671,277,0.5866807610993657,0.74375,940.55859375,654.921875
566,289,665,278,0.5877630121816169,0.7857142857142857,1088.0234375,729.140625
563,289,662,277,0.5642303433001108,0.7666666666666666,1131.19140625,751.65234375
559,289,659,277,0.5116279069767442,0.775,1171.78515625,692.03515625
563,288,662,276,0.5415282392026578,0.7666666666666666,1147.421875,674.0234375
559,289,659,275,0.5697674418604651,0.7666666666666666,1165.77734375,687.88671875
545,293,647,277,0.533008658008658,0.75,1208.63671875,720.5234375
536,295,633,277,0.5609756097560976,0.75,1230.59765625,719.07421875
519,299,618,276,0.5049833887043189,0.7647058823529411,1222.2890625,706.2578125
513,301,609,275,0.5298780487804878,0.7555147058823529,1209.484375,694.0625
508,304,601,276,0.5845238095238096,0.75,1209.484375,694.0625
510,304,606,275,0.5125,0.6601307189542484,1197.0625,698.3203125
530,303,631,290,0.5456608054452637,0.7333333333333333,1121.65234375,692.59375
578,289,675,288,0.565911730545877,0.875,1109.671875,679.67578125
587,286,686,286,0.5798780487804878,0.7692307692307693,1126.26171875,672.578125
591,285,690,286,0.5601190476190476,0.7774725274725275,1119.16015625,653.98046875
607,282,704,285,0.5731707317073171,0.739010989010989,1023.59375,634.78125
610,282,709,286,0.5853658536585367,0.7774725274725275,962.390625,673.15625
609,285,708,289,0.5877630121816169,0.8095238095238095,851.89453125,675.55859375
607,285,706,288,0.6112956810631229,0.7032967032967032,851.89453125,675.55859375
601,288,699,289,0.6149825783972125,0.8321678321678322,667.6875,642.3828125
599,286,697,287,0.6162790697674418,0.7774725274725275,662.5390625,592.05078125
597,286,695,285,0.5833333333333334,0.75,747.546875,558.19140625
584,288,684,284,0.6229235880398671,0.7417582417582418,825.046875,485.8828125
579,288,677,283,0.6019163763066202,0.7774725274725275,826.86328125,485.26953125
574,291,672,281,0.6149825783972125,0.75,986.8671875,498.8984375
565,293,662,280,0.5833333333333334,0.7857142857142857,1102.25,485.51171875
556,290,654,282,0.5778164924506388,0.75,1153.64453125,446.47265625
557,288,654,281,0.5706182643221781,0.75,1202.39453125,417.96484375
556,289,654,281,0.5687229437229437,0.75,1235.84765625,391.58984375
553,287,651,279,0.5806277056277056,0.7595238095238095,1235.84765625,391.58984375
555,289,652,279,0.5476190476190477,0.7595238095238095,1249.65625,348.1015625
560,287,659,277,0.5523255813953488,0.7666666666666666,1245.59375,272.35546875
566,286,663,276,0.5642303433001108,0.7333333333333334,1245.59375,262.94140625
568,284,667,274,0.563953488372093,0.7333333333333334,1252.09375,198.2265625
566,284,664,274,0.5584231423709586,0.7,1238.41015625,137.59765625
